uid,sid
882,3306
882,15815
882,7980
882,2216
882,8716
882,15534
882,1036
882,24
882,1255
882,5800
882,14132
882,16418
882,8203
882,13527
882,2307
882,8205
882,52
882,2770
882,14109
882,1796
882,8727
882,1338
882,2338
882,11126
882,235
882,8244
882,9746
882,4871
882,9998
882,5812
882,16126
882,11282
882,16824
882,16240
882,2457
882,5610
882,9800
882,6508
882,8827
882,7528
882,6209
882,10442
882,8369
882,3806
882,8380
882,6191
882,5693
882,245
882,6192
882,5758
882,6193
882,2095
882,246
882,2868
882,7134
882,12231
1998,7141
1998,14752
1998,5848
1998,3375
1998,473
1998,11808
1998,4116
1998,4118
1998,2620
1998,2985
1998,780
1998,9917
1998,7618
1998,800
1998,1618
1998,419
1998,13986
1998,5447
1998,4208
1998,7255
1998,13125
1998,4221
1956,16674
1956,5909
1956,16004
1956,11667
1956,1237
1956,7422
1956,14838
1956,5781
1956,15607
1956,5472
1956,5655
1956,226
1956,15630
1956,8422
1956,10030
1956,6199
1956,8702
1956,5384
1956,11606
1956,15203
1956,15586
1956,434
1956,2545
1956,16775
1956,11419
1956,11384
1956,11386
1956,4091
1956,12894
1956,5766
2174,6573
2174,1263
2174,5656
2174,3361
2174,10744
2174,1671
2174,13572
2174,5667
2174,10753
2174,540
2174,6169
2174,178
2174,7440
2174,1888
2174,73
2174,2800
2174,13144
2174,1186
2174,402
2174,9260
2174,5043
2174,4536
2174,7298
2174,14092
2174,586
2174,117
2174,118
2174,5873
2174,4340
2174,513
2174,7215
2174,2455
2174,15423
2174,10572
2174,561
2174,10477
2174,656
2174,8088
2174,10495
2174,11381
2174,2137
2174,2138
2174,5272
2174,10849
2174,16067
2174,10850
2174,10851
2174,16036
2174,5219
2174,999
2174,434
2174,2958
2174,1554
2174,1003
2447,1577
2447,6310
2447,1121
2447,6434
2447,8704
2447,10828
2447,13480
2447,434
2447,14561
2447,5763
2447,369
2447,16825
2447,14726
2447,15448
2447,14564
2447,11385
2447,4088
2447,14341
2447,12883
2447,15777
2447,12890
2447,11390
2447,11391
2447,5766
2447,376
2447,4097
2447,5773
2447,5774
2447,5777
1716,567
1716,1212
1716,7489
1716,11398
1716,2243
1716,11918
1716,576
1716,14973
1716,1343
1716,1589
1716,7397
1716,10640
1716,7989
1716,13234
1716,15197
1716,5830
1716,7927
1716,16826
1716,434
1716,16534
1716,6035
1716,7356
1716,11904
1745,6603
1745,2291
1745,8998
1745,480
1745,2699
1745,13071
1745,11634
1745,6685
1745,3115
1745,12022
1745,6942
1745,5406
1745,5407
1745,5408
1745,5268
1745,4347
1745,1914
1745,1025
1745,5625
1745,366
37,7906
37,5287
37,15185
37,9737
37,249
37,8160
37,218
37,4
37,319
37,1220
37,16744
37,703
37,11804
37,220
37,13363
37,5470
37,2728
37,12755
37,16471
37,2246
37,15400
37,3331
37,3748
37,8045
37,8183
37,1255
37,5474
37,2040
37,326
37,170
37,16081
37,534
37,1011
37,2161
37,10220
37,8810
37,11253
37,331
37,5924
37,864
37,1308
37,52
37,1147
37,263
37,2313
37,11455
37,4306
37,2322
37,9954
37,57
37,2777
37,16827
37,8726
37,10231
37,176
37,1347
37,177
37,1797
37,3905
37,3906
37,7866
37,2003
37,180
37,14037
37,1715
37,13955
37,67
37,12715
37,73
37,7809
37,1015
37,2910
37,934
37,494
37,4605
37,3115
37,3450
37,1744
37,2982
37,935
37,2913
37,4830
37,80
37,582
37,400
37,6100
37,5538
37,495
37,620
37,938
37,2361
37,939
37,621
37,5784
37,273
37,623
37,5539
37,583
37,2914
37,3452
37,2984
37,275
37,1062
37,746
37,401
37,3455
37,944
37,9841
37,84
37,5017
37,14242
37,3475
37,2390
37,1908
37,342
37,8288
37,14063
37,1017
37,14631
37,10789
37,4728
37,406
37,2184
37,1412
37,13274
37,6853
37,6416
37,9079
37,10267
37,5685
37,12131
37,2927
37,11288
37,16609
37,5593
37,1871
37,117
37,13857
37,2816
37,3538
37,2424
37,3149
37,6433
37,122
37,4563
37,12806
37,4006
37,11173
37,10344
37,8435
37,13343
37,2829
37,6102
37,305
37,588
37,421
37,7341
37,10394
37,14305
37,6967
37,5688
37,4348
37,241
37,3598
37,2839
37,311
37,142
37,313
37,4016
37,3611
37,147
37,982
37,651
37,10841
37,10492
37,2521
37,151
37,152
37,5693
37,1951
37,1092
37,9157
37,6485
37,5222
37,434
37,2549
37,5223
37,2562
37,14029
1920,15749
1920,5241
1920,3045
1920,3712
1920,12653
1920,2145
1920,218
1920,899
1920,1220
1920,7799
1920,16828
1920,1100
1920,2238
1920,7485
1920,6237
1920,16829
1920,3326
1920,2248
1920,1239
1920,19
1920,8175
1920,9377
1920,10194
1920,7699
1920,1251
1920,6305
1920,227
1920,12543
1920,1255
1920,13801
1920,16074
1920,12549
1920,10639
1920,534
1920,716
1920,13863
1920,6321
1920,6200
1920,3822
1920,2301
1920,10932
1920,8114
1920,3850
1920,7543
1920,52
1920,12335
1920,9390
1920,6665
1920,13577
1920,6675
1920,11523
1920,3415
1920,2164
1920,1340
1920,267
1920,178
1920,10042
1920,15893
1920,1050
1920,16236
1920,10937
1920,5523
1920,8634
1920,4123
1920,8639
1920,743
1920,3823
1920,3450
1920,12859
1920,2361
1920,3120
1920,8034
1920,4451
1920,2803
1920,9659
1920,1909
1920,761
1920,4293
1920,4410
1920,12724
1920,3496
1920,8735
1920,14415
1920,11816
1920,4333
1920,1418
1920,10268
1920,16830
1920,3141
1920,586
1920,2928
1920,2420
1920,5092
1920,2647
1920,9271
1920,3243
1920,15367
1920,12525
1920,11590
1920,10693
1920,297
1920,1722
1920,3244
1920,10344
1920,9444
1920,12013
1920,3677
1920,7794
1920,5607
1920,9917
1920,7307
1920,7618
1920,4188
1920,883
1920,16831
1920,11132
1920,1459
1920,3295
1920,2470
1920,557
1920,10830
1920,3879
1920,2477
1920,6989
1920,9722
1920,14256
1920,140
1920,2085
1920,12261
1920,16832
1920,4877
1920,14700
1920,8369
1920,147
1920,5629
1920,427
1920,2847
1920,2968
1920,8131
1920,14665
1920,14511
1920,5864
1920,13168
1920,1664
1920,2515
1920,7044
1920,152
1920,2531
1920,13171
1920,1903
1920,7089
1920,434
1920,13564
1920,2970
1920,1009
1920,11347
1920,11582
511,5484
511,6624
511,1584
511,5419
511,260
511,9322
511,5376
511,3764
511,5499
511,4108
511,5315
511,14270
511,9896
511,3773
511,72
511,74
511,77
511,3688
511,14480
511,7597
511,7600
511,6267
511,5582
511,11790
511,5078
511,1425
511,1747
511,3675
511,116
511,14493
511,631
511,632
511,633
511,350
511,7691
511,128
511,1190
511,461
511,16757
511,2190
511,14528
511,11666
763,3300
763,2141
763,3736
763,6286
763,7908
763,10501
763,6536
763,218
763,4753
763,1880
763,2036
763,16004
763,1239
763,3330
763,2274
763,3753
763,5475
763,12699
763,2157
763,3665
763,1012
763,2588
763,13182
763,2160
763,1282
763,1294
763,3083
763,2163
763,1307
763,447
763,52
763,2898
763,2333
763,1329
763,13089
763,1336
763,1337
763,1342
763,1346
763,7845
763,178
763,3856
763,5531
763,6127
763,12208
763,2391
763,3787
763,5558
763,403
763,1397
763,346
763,1408
763,105
763,5069
763,5570
763,11050
763,8303
763,1420
763,15137
763,13100
763,14233
763,2434
763,130
763,16460
763,9722
763,11437
763,142
763,11325
763,5631
763,13729
763,7026
763,1506
763,2515
763,4358
763,9356
763,3812
763,13759
763,6489
763,1540
763,1544
763,12083
2172,16030
2172,1214
2172,3743
2172,16607
2172,16833
2172,11887
2172,11888
2172,14922
2172,10191
2172,7423
2172,15452
2172,14722
2172,15121
2172,6121
2172,12309
2172,10069
2172,11490
2172,8695
2172,16458
2172,13179
2172,360
2172,2157
2172,10203
2172,9386
2172,729
2172,16834
2172,14215
2172,13499
2172,13079
2172,3443
2172,16145
2172,4250
2172,1615
2172,1945
2172,8708
2172,16835
2172,16063
2172,434
2172,16836
2172,10056
2228,11802
2228,10334
2228,12615
2228,1219
2228,10185
2228,1034
2228,15517
2228,16120
2228,12315
2228,9357
2228,10189
2228,8975
2228,14750
2228,12190
2228,1260
2228,166
2228,14418
2228,12649
2228,16725
2228,41
2228,259
2228,13337
2228,2048
2228,8202
2228,263
2228,16498
2228,10761
2228,1959
2228,10762
2228,2778
2228,6340
2228,7501
2228,9955
2228,5250
2228,9174
2228,8051
2228,6702
2228,12158
2228,2347
2228,5521
2228,7593
2228,13855
2228,4981
2228,2685
2228,9900
2228,15760
2228,12960
2228,9414
2228,1374
2228,9258
2228,9781
2228,9242
2228,5543
2228,2984
2228,3921
2228,3120
2228,4482
2228,6770
2228,4045
2228,2621
2228,1384
2228,2623
2228,1385
2228,5554
2228,2006
2228,6797
2228,3928
2228,1909
2228,5433
2228,5562
2228,7748
2228,8083
2228,4149
2228,4782
2228,13231
2228,4153
2228,4783
2228,4154
2228,4155
2228,4156
2228,4157
2228,12063
2228,109
2228,4168
2228,508
2228,5078
2228,1425
2228,3675
2228,5079
2228,2011
2228,3146
2228,3147
2228,9093
2228,7997
2228,6921
2228,16625
2228,6272
2228,11838
2228,6957
2228,2943
2228,1914
2228,5162
2228,4747
2228,2479
2228,7607
2228,3012
2228,2079
2228,2030
2228,6250
2228,2080
2228,2081
2228,2082
2228,4469
2228,12441
2228,1192
2228,7947
2228,2846
2228,14440
2228,3193
2228,7035
2228,11851
2228,5841
2228,2097
2228,1561
2228,8393
1692,247
1692,2
1692,218
1692,320
1692,14698
1692,28
1692,3348
1692,5249
1692,2696
1692,4524
1692,40
1692,3230
1692,1306
1692,2322
1692,3852
1692,3906
1692,268
1692,16814
1692,1890
1692,938
1692,275
1692,12130
1692,95
1692,1908
1692,2181
1692,6833
1692,112
1692,1161
1692,6433
1692,4340
1692,12017
1692,1616
1692,3579
1692,7341
1692,1624
1692,1945
1692,980
1692,5271
1692,15207
1692,4060
1692,16342
1159,7905
1159,1200
1159,6530
1159,319
1159,3309
1159,15804
1159,1668
1159,3744
1159,5244
1159,1231
1159,14181
1159,12756
1159,2734
1159,24
1159,4521
1159,2263
1159,2282
1159,11402
1159,12477
1159,16801
1159,4581
1159,537
1159,16837
1159,7497
1159,1308
1159,233
1159,3686
1159,5518
1159,176
1159,450
1159,16421
1159,1965
1159,6099
1159,12961
1159,4135
1159,5784
1159,4042
1159,3117
1159,4043
1159,7182
1159,1597
1159,6770
1159,1679
1159,84
1159,14997
1159,12208
1159,3726
1159,2965
1159,2178
1159,6504
1159,769
1159,10672
1159,9067
1159,101
1159,1772
1159,2630
1159,409
1159,104
1159,5071
1159,5790
1159,6505
1159,4758
1159,8786
1159,1414
1159,2411
1159,2967
1159,1419
1159,4502
1159,9999
1159,12517
1159,3655
1159,1425
1159,5589
1159,8525
1159,2074
1159,5083
1159,4336
1159,1125
1159,5593
1159,11726
1159,5101
1159,4339
1159,1941
1159,2692
1159,958
1159,6434
1159,5112
1159,12873
1159,15045
1159,3877
1159,799
1159,13557
1159,5236
1159,3798
1159,10555
1159,968
1159,15062
1159,2490
1159,2013
1159,16812
1159,3278
1159,6086
1159,834
1159,5190
1159,10582
1159,16838
1159,1174
1159,151
1159,10314
1159,14389
1159,4748
1159,15074
1159,12086
1159,16067
1159,5219
1159,10329
1159,8391
1159,1571
1159,16330
1598,9607
1598,5457
1598,2141
1598,14737
1598,8840
1598,6533
1598,4690
1598,9523
1598,1210
1598,9524
1598,1218
1598,2035
1598,6291
1598,10445
1598,10447
1598,860
1598,1239
1598,907
1598,2257
1598,1038
1598,12599
1598,15739
1598,29
1598,10198
1598,10201
1598,2042
1598,5846
1598,12249
1598,2278
1598,2886
1598,326
1598,9531
1598,5412
1598,4036
1598,6309
1598,1260
1598,166
1598,360
1598,5416
1598,16839
1598,1282
1598,1283
1598,1294
1598,1297
1598,13056
1598,12940
1598,12792
1598,13066
1598,14457
1598,9887
1598,13069
1598,13070
1598,13071
1598,11634
1598,11635
1598,16509
1598,6639
1598,9613
1598,9011
1598,6327
1598,1044
1598,11893
1598,1107
1598,1323
1598,9548
1598,4966
1598,58
1598,9896
1598,6674
1598,11354
1598,11356
1598,11522
1598,9552
1598,12630
1598,1334
1598,1344
1598,15406
1598,7507
1598,2354
1598,2059
1598,6365
1598,11644
1598,12718
1598,14472
1598,8817
1598,4719
1598,2358
1598,10245
1598,14707
1598,5542
1598,8033
1598,8642
1598,1651
1598,6127
1598,14478
1598,4407
1598,12631
1598,12632
1598,14210
1598,2370
1598,85
1598,13145
1598,14335
1598,11535
1598,6377
1598,11998
1598,2385
1598,1840
1598,9559
1598,8911
1598,1843
1598,15008
1598,6825
1598,9563
1598,4411
1598,11648
1598,408
1598,1406
1598,12319
1598,5069
1598,3240
1598,4263
1598,693
1598,630
1598,10541
1598,10543
1598,16733
1598,11819
1598,12871
1598,6858
1598,14486
1598,4731
1598,14487
1598,4732
1598,507
1598,9082
1598,15034
1598,14093
1598,9086
1598,4737
1598,631
1598,633
1598,3142
1598,6431
1598,10489
1598,7306
1598,4740
1598,13842
1598,6917
1598,7406
1598,8926
1598,15284
1598,7927
1598,2188
1598,1453
1598,6934
1598,13460
1598,2190
1598,5264
1598,5265
1598,11552
1598,11553
1598,7221
1598,5834
1598,7714
1598,12812
1598,11554
1598,10093
1598,9122
1598,8931
1598,5343
1598,7410
1598,4349
1598,12741
1598,9236
1598,829
1598,14300
1598,7449
1598,7871
1598,2013
1598,12326
1598,8556
1598,7692
1598,11070
1598,8939
1598,14513
1598,7032
1598,5634
1598,11133
1598,16840
1598,1729
1598,14515
1598,2196
1598,14516
1598,16092
1598,16251
1598,13248
1598,9583
1598,7624
1598,10349
1598,14523
1598,9154
1598,2535
1598,10103
1598,7385
1598,3203
1598,9626
1598,10318
1598,14527
1598,3207
1598,7253
1598,12880
1598,16014
1598,16015
1598,3209
1598,10978
1598,3210
1598,3211
1598,3212
1598,3213
1598,3214
1598,3215
1598,15994
1598,8770
1598,2096
1598,4751
1598,1733
1598,1535
1598,156
1598,15081
1598,1543
1598,8679
1598,7468
1598,2099
1598,10106
1598,5456
1598,14542
1598,529
1598,14544
1598,9463
1405,2876
1405,11862
1405,12304
1405,16841
1405,1255
1405,14437
1405,12917
1405,3372
1405,7262
1405,4305
1405,5762
1405,3268
1405,1597
1405,2920
1405,2689
1405,8533
1405,3163
1405,2943
1405,2944
1405,2945
1405,7974
1405,7028
1405,5445
1405,8442
1405,14156
1405,15173
1405,16842
1405,6113
1405,3217
1405,12753
1405,1546
1405,7129
1405,14856
1405,2563
190,4296
190,4
190,8165
190,5696
190,1219
190,1100
190,2238
190,7485
190,10960
190,2728
190,1698
190,5654
190,2883
190,3748
190,3333
190,3339
190,166
190,2154
190,229
190,12468
190,1884
190,4933
190,2045
190,8790
190,573
190,173
190,574
190,8791
190,36
190,614
190,5249
190,721
190,2291
190,5670
190,384
190,1271
190,1181
190,7262
190,4305
190,540
190,541
190,5373
190,40
190,3063
190,2759
190,6499
190,11251
190,2768
190,4529
190,4530
190,2314
190,8212
190,2316
190,4509
190,9189
190,1351
190,4974
190,2792
190,16236
190,1963
190,16843
190,4594
190,10159
190,6728
190,5784
190,3235
190,14993
190,945
190,11996
190,946
190,2803
190,2804
190,281
190,3478
190,282
190,11042
190,3507
190,14582
190,4145
190,7298
190,6409
190,109
190,5593
190,1427
190,8317
190,4628
190,1126
190,1428
190,1429
190,8794
190,3534
190,11545
190,1431
190,117
190,3541
190,10675
190,882
190,5984
190,12018
190,2467
190,138
190,310
190,975
190,3718
190,3611
190,5876
190,2968
190,3189
190,152
190,2522
190,316
190,838
190,563
190,564
190,10495
190,565
190,12428
190,13316
190,214
1048,2208
1048,6521
1048,1202
1048,6527
1048,6528
1048,6532
1048,10108
1048,6540
1048,2148
1048,15839
1048,9990
1048,166
1048,167
1048,168
1048,3721
1048,1270
1048,1104
1048,12215
1048,2760
1048,175
1048,7787
1048,8423
1048,15891
1048,864
1048,16844
1048,616
1048,3092
1048,6501
1048,7736
1048,1377
1048,13965
1048,3784
1048,5552
1048,191
1048,6390
1048,342
1048,3131
1048,2009
1048,6876
1048,5592
1048,959
1048,11058
1048,136
1048,1079
1048,8000
1048,3170
1048,6992
1048,10837
1048,7871
1048,5630
1048,5637
1048,14426
1048,893
1048,6470
1048,995
1048,11342
1048,13316
1048,16749
1048,1003
1048,7903
1795,605
1795,6298
1795,4816
1795,10363
1795,4579
1795,10697
1795,1884
1795,3363
1795,3260
1795,8855
1795,5658
1795,5660
1795,9221
1795,8076
1795,7151
1795,2584
1795,10365
1795,5669
1795,7278
1795,9767
1795,7152
1795,4525
1795,7279
1795,3393
1795,3017
1795,1318
1795,2593
1795,7880
1795,4981
1795,4317
1795,4320
1795,1149
1795,3858
1795,2711
1795,4987
1795,3861
1795,7778
1795,5735
1795,74
1795,77
1795,745
1795,275
1795,1597
1795,942
1795,6774
1795,8430
1795,6776
1795,943
1795,12185
1795,751
1795,2621
1795,4145
1795,8094
1795,2123
1795,5583
1795,1747
1795,288
1795,8739
1795,2426
1795,5121
1795,10387
1795,15984
1795,14557
1795,3166
1795,15379
1795,12260
1795,2477
1795,15204
1795,8830
1795,9487
1795,4210
1795,562
1795,838
1795,563
1795,564
1795,840
1795,16252
1795,10495
1795,11381
1795,565
1795,12428
1795,1667
1795,432
1795,16845
1795,998
394,11916
394,1099
394,7905
394,6528
394,1
394,2145
394,218
394,4
394,1919
394,1217
394,1218
394,4753
394,13736
394,1100
394,6557
394,6558
394,253
394,3322
394,7982
394,2247
394,1239
394,2253
394,4883
394,15126
394,2734
394,8175
394,9991
394,1921
394,8177
394,226
394,10069
394,1255
394,15235
394,8621
394,12643
394,11199
394,4925
394,469
394,2042
394,12660
394,5476
394,32
394,1790
394,2154
394,2282
394,10206
394,534
394,329
394,10207
394,7152
394,2159
394,2160
394,2161
394,11451
394,13326
394,9535
394,6614
394,9344
394,16846
394,13737
394,12938
394,16566
394,8995
394,6619
394,6621
394,6623
394,8997
394,9994
394,8998
394,6626
394,8491
394,16417
394,46
394,8810
394,8811
394,4558
394,13071
394,11634
394,16658
394,10144
394,16659
394,1862
394,332
394,3899
394,864
394,1308
394,262
394,52
394,263
394,925
394,16515
394,2318
394,2322
394,8222
394,2898
394,616
394,1343
394,1865
394,2003
394,6171
394,8448
394,5933
394,16847
394,12857
394,16032
394,8762
394,12464
394,1646
394,1963
394,13813
394,15858
394,1742
394,2175
394,12206
394,11531
394,12687
394,400
394,938
394,5539
394,14182
394,3119
394,6203
394,276
394,81
394,12900
394,3865
394,1967
394,13581
394,1384
394,6383
394,5552
394,758
394,761
394,342
394,624
394,2965
394,3703
394,9646
394,549
394,3499
394,2178
394,2179
394,4835
394,10671
394,11043
394,769
394,6157
394,7707
394,2009
394,15762
394,5858
394,12162
394,5790
394,2967
394,15686
394,2412
394,13973
394,4168
394,4170
394,4171
394,8920
394,11870
394,16077
394,2074
394,7210
394,14583
394,4461
394,11751
394,239
394,4563
394,959
394,11794
394,7217
394,14121
394,8061
394,3011
394,3162
394,1944
394,240
394,16228
394,1616
394,13741
394,11370
394,16784
394,14508
394,2467
394,5145
394,6508
394,7999
394,15758
394,3709
394,6984
394,5623
394,1623
394,825
394,11064
394,15660
394,8410
394,3174
394,142
394,3611
394,2968
394,9725
394,9757
394,6160
394,9760
394,4487
394,1876
394,11076
394,1947
394,983
394,3951
394,151
394,2525
394,4061
394,7079
394,10591
394,7090
394,2097
394,15613
394,16848
394,434
394,2545
394,2546
394,2547
394,2548
394,2549
394,16338
394,14812
394,527
394,10022
394,2552
394,1551
394,4229
394,4066
394,604
394,14859
109,16849
109,7911
109,12479
109,13627
109,4481
109,12561
109,16850
109,9061
109,4539
109,4540
109,4541
109,4542
109,15652
109,10112
109,6906
109,13654
109,13162
109,13655
109,13163
109,7719
109,16708
109,9178
525,218
525,11804
525,2281
525,2775
525,181
525,1055
525,95
525,281
525,4621
525,6058
525,3494
525,3496
525,3518
525,7754
525,7823
525,1444
525,8541
525,15824
525,422
525,7381
525,8664
525,16385
525,16522
525,8376
525,14667
525,4854
525,434
525,13398
525,14548
82,1881
82,7799
82,6554
82,33
82,1143
82,1263
82,1671
82,573
82,173
82,574
82,6323
82,8210
82,15469
82,10517
82,267
82,16207
82,8761
82,3912
82,3432
82,3435
82,4320
82,3439
82,73
82,75
82,1015
82,13816
82,398
82,5941
82,6155
82,3268
82,942
82,1679
82,749
82,2388
82,280
82,948
82,3504
82,13638
82,4147
82,4051
82,5567
82,7200
82,192
82,13235
82,6860
82,13341
82,3541
82,3242
82,13978
82,9445
82,3154
82,4790
82,517
82,555
82,1618
82,13442
82,10558
82,10491
82,10971
82,5625
82,8743
82,13832
82,12151
82,8712
82,561
82,7797
82,12287
82,15072
82,1784
82,8088
82,2137
82,2138
82,8089
82,1785
82,2139
82,11754
82,14543
82,14830
82,13836
82,11141
82,11579
2391,14437
2391,5657
2391,5658
2391,1145
2391,4303
2391,5659
2391,5672
2391,12550
2391,739
2391,10490
2391,2012
2391,12151
2391,4272
2391,12136
2391,1784
2391,2137
2391,2138
2391,8089
2391,12263
2391,2139
2391,10594
2391,434
1933,9522
1933,14344
1933,12647
1933,4
1933,8975
1933,15211
1933,166
1933,2281
1933,723
1933,6322
1933,2161
1933,174
1933,1042
1933,1296
1933,5486
1933,14452
1933,1299
1933,2761
1933,2302
1933,11115
1933,2772
1933,11256
1933,6693
1933,12310
1933,2357
1933,7351
1933,1426
1933,510
1933,6909
1933,2659
1933,2497
1933,15213
1933,1092
1933,2558
1933,6214
595,11208
595,218
595,3648
595,15665
595,7909
595,1231
595,3745
595,13255
595,14244
595,4919
595,227
595,325
595,5916
595,1790
595,166
595,34
595,9384
595,3001
595,7879
595,38
595,2295
595,2301
595,864
595,262
595,52
595,616
595,6222
595,334
595,2173
595,181
595,11029
595,6705
595,7867
595,6731
595,340
595,275
595,4049
595,342
595,768
595,5066
595,2126
595,14845
595,10127
595,12023
595,418
595,2133
595,8338
595,968
595,8027
595,11308
595,142
595,3178
595,424
595,1625
595,3805
595,1087
595,9277
595,16851
595,10323
595,15496
1538,8158
1538,4077
1538,8413
1538,229
1538,169
1538,12418
1538,613
1538,536
1538,1639
1538,13951
1538,8730
1538,1051
1538,14579
1538,3823
1538,6373
1538,402
1538,88
1538,2420
1538,11466
1538,2931
1538,4418
1538,2075
1538,9637
1538,2484
1538,147
1538,14169
1538,841
2132,3319
2132,11228
2132,712
2132,1181
2132,1956
2132,11406
2132,388
2132,4395
2132,7987
2132,2616
2132,2384
2132,1119
2132,279
2132,1908
2132,281
2132,8514
2132,5953
2132,767
2132,116
2132,288
2132,6887
2132,1846
2132,2824
2132,4346
2132,16287
2132,4350
2132,4362
1770,15885
1770,1200
1770,3720
1770,6525
1770,1205
1770,16277
1770,16119
1770,899
1770,3648
1770,5726
1770,2147
1770,3317
1770,6300
1770,4572
1770,15397
1770,1226
1770,14740
1770,3745
1770,7272
1770,10994
1770,569
1770,7274
1770,2738
1770,15946
1770,16852
1770,227
1770,3968
1770,255
1770,28
1770,3750
1770,5915
1770,16780
1770,1260
1770,4478
1770,171
1770,2044
1770,328
1770,1765
1770,2288
1770,723
1770,5670
1770,2047
1770,3063
1770,1276
1770,2162
1770,14173
1770,1281
1770,1289
1770,3975
1770,11164
1770,3084
1770,7940
1770,262
1770,9015
1770,16853
1770,6653
1770,2320
1770,5706
1770,4307
1770,2777
1770,7286
1770,4402
1770,13629
1770,1864
1770,1347
1770,3854
1770,179
1770,5523
1770,4317
1770,11987
1770,8257
1770,6099
1770,582
1770,621
1770,5784
1770,622
1770,623
1770,2363
1770,340
1770,6203
1770,3921
1770,14208
1770,7513
1770,6383
1770,1385
1770,12510
1770,95
1770,3787
1770,279
1770,2006
1770,3866
1770,16263
1770,16854
1770,2181
1770,5059
1770,550
1770,406
1770,2184
1770,3134
1770,3136
1770,4339
1770,2831
1770,5992
1770,9114
1770,2467
1770,14796
1770,13021
1770,14673
1770,4847
1770,8347
1770,11472
1770,9809
1770,9215
1770,3603
1770,14614
1770,6275
1770,3611
1770,2844
1770,9300
1770,424
1770,1492
1770,147
1770,11323
1770,11068
1770,3189
1770,7024
1770,12228
1770,2851
1770,357
1770,1509
1770,1510
1770,6467
1770,4060
1770,13435
1770,4358
1770,1135
1770,700
1770,1752
1770,7332
1770,602
1770,216
1770,12641
1770,16269
1770,3299
1770,12676
1770,8401
1770,16467
1409,15106
1409,249
1409,11721
1409,4494
1409,4767
1409,24
1409,12108
1409,10418
1409,3361
1409,12250
1409,8194
1409,1737
1409,13686
1409,6655
1409,9773
1409,10155
1409,16855
1409,8571
1409,4040
1409,1891
1409,2117
1409,273
1409,941
1409,4482
1409,2382
1409,5946
1409,12509
1409,12000
1409,9061
1409,11367
1409,1801
1409,1909
1409,13194
1409,13583
1409,9351
1409,11046
1409,10704
1409,5746
1409,1417
1409,5330
1409,16380
1409,1747
1409,8096
1409,6435
1409,13652
1409,4845
1409,13654
1409,13282
1409,5754
1409,16856
1409,652
1409,8945
1409,10328
866,3312
866,3313
866,2148
866,2738
866,1790
866,166
866,2155
866,6320
866,14315
866,4248
866,2161
866,1585
866,260
866,8877
866,2896
866,3083
866,5806
866,6648
866,12435
866,2315
866,1959
866,388
866,8215
866,12407
866,12556
866,13321
866,3417
866,734
866,3429
866,2798
866,5784
866,95
866,14479
866,6802
866,624
866,345
866,5788
866,549
866,3499
866,2178
866,2179
866,6811
866,2180
866,9425
866,13643
866,9327
866,12449
866,7399
866,6227
866,111
866,3519
866,4173
866,8782
866,1425
866,1747
866,116
866,14789
866,1941
866,3008
866,3009
866,2130
866,4186
866,6905
866,796
866,3294
866,4283
866,4081
866,5126
866,6914
866,6918
866,13012
866,2465
866,137
866,9298
866,12031
866,142
866,3802
866,12227
866,7033
866,561
866,1877
866,6023
866,316
866,2671
866,836
866,7069
866,3225
866,15297
866,158
866,1545
2199,15794
2199,10024
2199,13447
2199,11863
2199,2728
2199,13538
2199,5296
2199,1138
2199,8043
2199,2151
2199,254
2199,8621
2199,2576
2199,32
2199,6598
2199,1118
2199,95
2199,7461
2199,2834
2199,8826
2199,6210
2199,6018
2199,15605
2199,434
2199,10357
2199,3221
2199,10358
2199,4076
2199,5389
1294,3300
1294,12781
1294,3302
1294,10985
1294,1881
1294,13910
1294,4660
1294,9
1294,3312
1294,13407
1294,3741
1294,2237
1294,11505
1294,7699
1294,10363
1294,4577
1294,33
1294,537
1294,38
1294,6321
1294,5480
1294,4508
1294,4770
1294,3899
1294,263
1294,3392
1294,11426
1294,1709
1294,4314
1294,8267
1294,11430
1294,5011
1294,4330
1294,1680
1294,5947
1294,6387
1294,6391
1294,11368
1294,10385
1294,3504
1294,7295
1294,6403
1294,6062
1294,771
1294,2399
1294,2067
1294,13895
1294,12802
1294,8519
1294,1409
1294,3518
1294,13428
1294,4002
1294,3658
1294,2642
1294,1681
1294,1433
1294,11547
1294,9271
1294,10814
1294,12013
1294,14104
1294,14212
1294,13242
1294,2462
1294,803
1294,6940
1294,8015
1294,968
1294,14680
1294,10456
1294,5269
1294,4266
1294,2477
1294,6005
1294,6996
1294,9318
1294,14226
1294,13266
1294,3680
1294,11563
1294,2505
1294,7015
1294,2507
1294,5446
1294,15988
1294,10348
1294,2521
1294,9649
1294,10309
1294,12488
1294,1093
1294,1135
1294,7083
1294,2540
1294,434
1294,13846
1294,13847
1294,2100
1294,13848
1294,1572
1294,8397
1294,16069
1294,12675
1294,11884
1294,13211
1024,6294
1024,16857
1024,10037
1024,3331
1024,16858
1024,10196
1024,3371
1024,1709
1024,1710
1024,6336
1024,1711
1024,3856
1024,13790
1024,875
1024,876
1024,3875
1024,6434
1024,6437
1024,2818
1024,4238
1024,1726
1024,3245
1024,9316
1024,4895
1024,11331
2010,1696
2010,16859
2010,16513
2010,5299
2010,5912
2010,255
2010,175
2010,2062
2010,2360
2010,5787
2010,7605
